id,trades,wins,losses,wins5,losses5,trade_dates,symbols,win_rate_pct,payoff_ratio,payoff5,robust_payoff,avg_win_pct,avg_loss_pct,profit_factor,mean_trade_pct,mean_job_bps,worst_stream_mdd_pct,cvar05_pct,sample_ok,score
871a1138dab9,103,14,89,14,89,49,10,13.592233009708737,9.984068918702134,8.05677045932261,8.05677045932261,1.4075155823429693,-0.1409761484825505,1.5705276950767402,0.06949845570732593,0.43122535770208265,-1.4275734373044635,-0.5861545198594713,True,2.293507455286275
53d7023aa1f9,134,17,117,17,117,56,10,12.686567164179104,9.932593397786905,8.023815939721432,8.023815939721432,1.4087010653912515,-0.14182610814463886,1.443197331302371,0.054882563124839794,0.443027919200514,-1.3845631618142007,-0.5551516857481413,True,2.289577157705415
272c2c61b0e8,59,5,54,5,54,38,10,8.474576271186441,9.911298301272303,8.440571530724764,8.440571530724764,1.9086139407255909,-0.1925695184132016,0.9177128056733616,-0.01450312357093111,-0.05154724642680326,-1.4021843693260316,-0.639749576722945,True,2.400954917965163
a0df9bc3840f,103,13,90,13,90,49,10,12.62135922330097,9.85368931154191,8.214832710130953,8.214832710130953,1.662136244964157,-0.16868161684550467,1.4233106783338314,0.06239248221785061,0.38713407641196496,-2.6457674131001196,-0.9729392444152338,True,2.3461915573586816
f920faf2aa29,103,10,93,10,93,49,10,9.70873786407767,9.75087863976962,7.637852924547119,7.637852924547119,1.1958205946381817,-0.12263721443121509,1.0484815741687763,0.005368398099794336,0.03330994001679631,-1.4275734373044524,-0.45844085200252543,True,2.207512496934121
fba38fa70e08,100,15,85,15,85,49,10,15.0,9.732761651765403,8.014510139264813,8.014510139264813,1.5318376492834387,-0.15738982460395323,1.7175461738409534,0.09599429647915553,0.5782788944527442,-2.016069162957823,-0.7218217179339461,True,2.3051767208401226
e432fd75aa72,103,10,93,10,93,49,10,9.70873786407767,9.583867408461359,7.532390068328798,7.532390068328798,1.1958205946381817,-0.12477432581991081,1.0305233772539095,0.0034387732536904224,0.021336966574103368,-1.4275734373044524,-0.4713356602086988,True,2.193608361672381
1d3a8941f299,84,10,74,9,75,48,10,11.904761904761905,9.553558215229975,9.288441019607188,9.288441019607188,2.032909899772722,-0.21279086325469002,1.2910213804364832,0.05455446567714474,0.27605874198073244,-2.3760725723213305,-0.6540525128139132,True,2.5092938050737947
448edc0c785b,117,16,101,16,101,54,10,13.675213675213675,9.38206276973836,7.570178308766663,7.570178308766663,1.331309240285301,-0.1418994173199747,1.4862673694635025,0.05956501448929374,0.41982570453297413,-1.6624416590740654,-0.5980605834321394,True,2.220078627788748
e8f5a46744d9,130,16,114,16,114,58,10,12.307692307692308,9.34722046701992,7.546956160252657,7.546956160252657,1.331309240285301,-0.1424283555718622,1.311890591862445,0.03895473314901943,0.30506718731159793,-1.6624416590740654,-0.5669196788340823,True,2.2170063303466936
ba9a9df921f8,103,10,93,10,93,49,10,9.70873786407767,9.317124068462594,7.362463543969728,7.362463543969728,1.1958205946381817,-0.128346535460003,1.00184129768415,0.00021338008351010434,0.0013239848555146269,-1.6688670411603046,-0.45844085200252543,True,2.1707905614530794
930ef7c16f1c,103,10,93,10,93,49,10,9.70873786407767,9.311540039762184,7.358886586134964,7.358886586134964,1.1958205946381817,-0.12842350347330117,1.0012408644905575,0.0001438846928622582,0.0008927785159526482,-1.6688670411603046,-0.45844085200252543,True,2.1703046063098967
dddad9d8cb58,103,14,89,14,89,49,10,13.592233009708737,9.282873613982295,7.478609035809552,7.478609035809552,1.3086637689495182,-0.1409761484825505,1.4602273100646306,0.056062286896565575,0.3478563584545938,-1.4275734373044524,-0.5861545198594713,True,2.20447757161305
90b1fe82ff7c,169,21,148,21,148,65,10,12.42603550295858,9.239739212969921,7.6155301612679684,7.6155301612679684,1.470351094057329,-0.15913339761725975,1.3110440775160022,0.0433469238334288,0.44130301974996783,-2.745780034531753,-0.7476091316159111,True,2.2459192830416645
d505b288dc6e,109,10,99,10,99,56,10,9.174311926605505,9.181093499924264,7.55588465770062,7.55588465770062,1.4500113765583478,-0.1579344962090092,0.9273831818105318,-0.010416526230352602,-0.06839767223544772,-2.984321433919712,-0.7978034595703734,True,2.2352704011009195
79661815f018,92,10,82,10,82,48,10,10.869565217391305,9.10829796325279,7.319118538767557,7.319118538767557,1.2705211574493007,-0.13949051321939487,1.1107680442991208,0.01377162489676772,0.076324668102568,-1.4275734373044524,-0.6273705735822176,True,2.1770047739316185
b6c421d8d31f,103,10,93,10,93,49,10,9.70873786407767,9.089862631640298,7.216227566389399,7.216227566389399,1.1958205946381817,-0.13155540882166136,0.9774045840473438,-0.002683952175074611,-0.016653438194739894,-1.6688670411603046,-0.45844085200252543,True,2.1507282826959218
5fbd2d5c1803,103,15,88,15,88,49,10,14.563106796116505,8.914677120250468,7.435275554808821,7.435275554808821,1.5248954661410004,-0.17105448078170626,1.5195472364063298,0.07592852119732862,0.4711227520075212,-1.5691110839989308,-0.7395161428046699,True,2.2292502493645867
c3a2edbc165a,103,10,93,10,93,49,10,9.70873786407767,8.89887408987847,7.09227794517361,7.09227794517361,1.1958205946381817,-0.13437886440019434,0.9568681817073624,-0.005233285852779149,-0.032471592941942753,-1.6688670411603046,-0.45844085200252543,True,2.1334025428815293
3e5cdaae6828,103,10,93,10,93,49,10,9.70873786407767,8.89887408987847,7.09227794517361,7.09227794517361,1.1958205946381817,-0.13437886440019434,0.9568681817073624,-0.005233285852779149,-0.032471592941942753,-1.6688670411603046,-0.45844085200252543,True,2.1334025428815293
eb396b282bcf,46,4,42,4,42,33,10,8.695652173913043,8.893671734682538,7.578430205198785,7.578430205198785,1.7402220170283713,-0.19566969289433628,0.8470163556840514,-0.027331283335839934,-0.07573729117160465,-0.9495610296887613,-0.639749576722945,True,2.2747380575952785
3de1a68cb945,103,17,86,17,86,49,10,16.50485436893204,8.788733273268335,7.327140830052801,7.327140830052801,1.5021633429480734,-0.1709192094288523,1.7373077400646708,0.10522062931297034,0.6528749891105993,-1.6984689561458932,-0.7482479539870625,True,2.2115960713483784
6e7353974b86,103,14,89,14,89,49,10,13.592233009708737,8.749743263268742,7.270159152424244,7.270159152424244,1.46720491521329,-0.16768548185551782,1.376364108828791,0.05453263036742689,0.3383651161352392,-1.4275734373044524,-0.7343494039191797,True,2.1990794536011142
95a2f7c3e234,103,11,92,11,92,49,10,10.679611650485437,8.743670598119337,6.897539563648784,6.897539563648784,1.1221329882463695,-0.12833660367852,1.045438875862095,0.005208692546468222,0.032318995920857095,-1.4275734373044524,-0.45844085200252543,True,2.0928404647303145
6954cb35ed03,188,24,164,23,165,69,10,12.76595744680851,8.616704412211678,7.452645424965369,7.452645424965369,1.3794325273792198,-0.16008818004993583,1.2609811334943921,0.036446378345275476,0.41276621258504786,-3.1609766021186148,-0.7870677203707962,True,2.2115329365839314
f92891f2867f,85,8,77,7,78,45,10,9.411764705882353,8.614709758463572,8.292400646411394,8.292400646411394,1.4509648436095857,-0.16842875549975164,0.8950347801001113,-0.016015240289461143,-0.08200574847013246,-1.5340804026107824,-0.6111395305662759,True,2.3284146956474228
2b3877b0df0a,59,4,55,4,55,36,10,6.779661016949152,8.598438742927287,7.302247111084577,7.302247111084577,1.6522178077593443,-0.19215323352956246,0.6253409994856209,-0.06711112903539926,-0.2385275068125636,-1.5647195958759408,-0.6532417269947782,True,2.2272352625943954
853b9d4b3f35,103,13,90,13,90,49,10,12.62135922330097,8.552801779847384,6.866968493452086,6.866968493452086,1.1973536649641756,-0.13999548870470155,1.2354047015335108,0.02879615204962276,0.1786749193440448,-1.4275734373044524,-0.5861545198594713,True,2.101374946108186
1886d2f550a5,167,17,150,16,151,64,10,10.179640718562874,8.517271747763031,7.590446640269219,7.590446640269219,1.455532444248214,-0.17089186389180244,0.9652907980798101,-0.0053277127637767815,-0.05359807418980248,-3.15122952344421,-0.6508396246473297,True,2.240594226622933
772e7e0e5a6b,82,8,74,8,74,41,10,9.75609756097561,8.501323620062777,7.284913302209625,7.284913302209625,1.7370634261937412,-0.20432858503284623,0.9190620129797595,-0.014924486376593802,-0.0737233664385959,-1.63598038511934,-0.7011700553540773,True,2.23487417510174
04bb9e2a04d1,48,7,41,7,41,34,10,14.583333333333334,8.463937721102994,7.066752067368381,7.066752067368381,1.4660146329290897,-0.1732071621077622,1.4450625377492918,0.06584601633511204,0.1903981195232156,-0.8433710555495244,-0.6354869113320305,True,2.170539931043545
f1bf0410e8f5,44,5,39,5,39,28,9,11.363636363636363,8.33304142483937,6.99372942990155,6.99372942990155,1.4920812789723408,-0.1790560256336542,1.0683386442101757,0.010845940798845195,0.028748276816216212,-1.2070058742988388,-0.6863440325771293,True,2.163677783338346
8531b9bd4adb,37,4,33,4,33,27,9,10.81081081081081,8.176547563074422,6.9308171326710095,6.9308171326710095,1.5616549596126565,-0.19099197400442522,0.9910966743120513,-0.0015166298296055711,-0.0033804399816509405,-0.7295225609442846,-0.6931684506484983,True,2.163756380821318
c38b1afca48f,200,25,175,25,175,69,10,12.5,8.113886026883765,6.903747509402129,6.903747509402129,1.589820641607547,-0.19593825157760278,1.1591265752691096,0.0272816100705409,0.3286940972354324,-3.348915743084435,-0.8906671688393683,True,2.1634180587548117
56c70d713a57,33,6,27,6,27,25,8,18.181818181818183,8.090432481658869,6.6184044938845465,6.6184044938845465,1.2561484092893973,-0.15526344384396068,1.797873884813082,0.10135689308937712,0.20149261879213518,-0.9558311644834894,-0.6437159051898188,True,2.0740938082698053
75e94c48cf10,112,9,103,9,103,55,10,8.035714285714286,8.018278759174342,6.515849220642541,6.515849220642541,1.2033344516494209,-0.15007391084683752,0.7006262993453307,-0.041317881717673914,-0.2787712501433421,-1.5218033817415155,-0.605615526933799,True,2.0498862693244586
a867ce429aa1,73,10,63,10,63,44,10,13.698630136986301,7.97658920397082,6.948323351656449,6.948323351656449,1.8497310815231285,-0.23189499098215,1.2661252704715589,0.05325926552542245,0.23421243273227926,-3.2067104102353916,-1.068693946364532,True,2.200137875655688
bf6f375e5e55,87,8,79,8,79,49,10,9.195402298850574,7.964004578184082,6.58381458675487,6.58381458675487,1.31280913057062,-0.1648428397651626,0.8064814762718058,-0.028966796515895305,-0.1518139335471621,-1.5218033817415155,-0.637555772293723,True,2.077677581065769
bd40759d7700,103,14,89,14,89,49,10,13.592233009708737,7.962034547156602,6.348689416103574,6.348689416103574,1.0879975626012102,-0.13664818409884386,1.2524548725864317,0.029808519336114933,0.1849564753987855,-1.4275734373044524,-0.5820074249349353,True,2.0037456181852105
e5fa809d3dd6,103,11,92,11,92,49,10,10.679611650485437,7.893966426933512,6.344051344827066,6.344051344827066,1.1221329882463695,-0.14215071708662852,0.9438438119159634,-0.007130127196696692,-0.044241150678298743,-1.4275734373044524,-0.5763133428845695,True,2.009193279443763
c2057f5bc302,81,10,71,10,71,47,10,12.345679012345679,7.807375761792026,6.712919096695986,6.712919096695986,1.6506178689931914,-0.21141775666428603,1.0996303889847923,0.018463184774908624,0.09009144378118066,-3.2067104102354027,-0.9931941670285365,True,2.1428932660347546
b2e5c4dd40f0,92,14,78,14,78,49,10,15.217391304347826,7.8064816831692685,6.549004655132846,6.549004655132846,1.405938206087381,-0.1800988285309855,1.4011633790303815,0.06125463325876592,0.3394835096268955,-1.1816106791226022,-0.6689925567780952,True,2.086083481617762
b2f4ac2cf824,42,4,38,4,38,28,10,9.523809523809524,7.716600155868289,6.592774955777681,6.592774955777681,1.5640441699252632,-0.20268565667949573,0.8122737006177146,-0.03442567319332823,-0.08710110085058954,-0.8512233519857082,-0.6410651773655737,True,2.114058758521515
ac034e13a51a,59,5,54,5,54,36,10,8.474576271186441,7.660295789460703,6.388357656147875,6.388357656147875,1.3348999506055268,-0.17426219395367576,0.7092866471722873,-0.04636709695713317,-0.164798718100654,-1.2997093539469318,-0.6532417269947782,True,2.0508779227848932
f798cadb726b,55,4,51,4,51,41,9,7.2727272727272725,7.653528469841815,6.495293979382611,6.495293979382611,1.4858505682634717,-0.19413928805757505,0.6002767427326914,-0.07195820759786256,-0.23841574806520727,-1.0400065601412156,-0.6871065332793966,True,2.0889048239296213
c7621ebad68c,52,4,48,4,48,34,10,7.6923076923076925,7.621190714025367,6.521656899916949,6.521656899916949,1.5640441699252632,-0.2052230719075084,0.6350992261687807,-0.06912559176652602,-0.2165379983047802,-1.261601987097638,-0.679921972300643,True,2.103212882193109
fd3072722418,103,8,95,8,95,49,10,7.766990291262136,7.619453974380846,5.920969995808591,5.920969995808591,0.9314308466800361,-0.12224377886024618,0.6416382294215449,-0.040404972993039794,-0.250705555318259,-1.4717434111600092,-0.47396410856702603,True,1.9029230561561767
be764e487e66,59,5,54,5,54,36,10,8.474576271186441,7.580373981972353,6.438763288026354,6.438763288026354,1.481817084903903,-0.19548073596737583,0.7018864798122549,-0.05333685284269119,-0.1895707420312518,-1.2997093539469318,-0.6536538553921146,True,2.079619740719256
7410caaf5792,103,12,91,12,91,49,10,11.650485436893204,7.483465953088912,5.981352437180035,5.981352437180035,1.0434240698221728,-0.13943058956411555,0.9868306751326038,-0.0016222797327033209,-0.010065952558339884,-1.4275734373044524,-0.5861545198594713,True,1.9357776745643767
1ac9dd6640e4,103,16,87,16,87,49,10,15.533980582524272,7.480347607650566,6.392405508995982,6.392405508995982,1.5248356396646205,-0.20384555900919452,1.375696111751828,0.0646874427265437,0.40137389161650616,-2.6457674131001196,-1.1892231218286038,True,2.0781174080408262
2382db78c597,59,5,54,5,54,36,10,8.474576271186441,7.420763746706948,6.217150628427921,6.217150628427921,1.3348999506055268,-0.17988713778927465,0.6871077543247175,-0.05151535063717285,-0.18309672816826492,-1.2997093539469318,-0.6532417269947782,True,2.0237124087159337
68913a711c5b,103,12,91,12,91,49,10,11.650485436893204,7.416188254370896,5.977033953625911,5.977033953625911,1.078612569140971,-0.14544028982884388,0.977958890686272,-0.002832189754690738,-0.01757322558633398,-1.6728141679339559,-0.5346561718184613,True,1.9416889980622087
743bfcd67254,102,10,92,9,93,50,10,9.803921568627452,7.366409273244402,6.875313576306316,6.875313576306316,1.2617417973277991,-0.17128315173996406,0.8006966601352611,-0.030790509674497077,-0.18919469799992183,-1.621344668733815,-0.6206701750653919,True,2.1130653187613713
bbe7b2095689,55,4,51,4,51,33,9,7.2727272727272725,7.349462659603995,6.25890669290072,6.25890669290072,1.4675743011235733,-0.19968457138914825,0.5764284438905095,-0.07842938066095034,-0.25985638170796804,-1.0474476463066207,-0.6618888447387864,True,2.0493571367801358
0e0e3a12c774,103,20,83,20,83,49,10,19.41747572815534,7.215733955322612,6.14796753929109,6.14796753929109,1.4491324500493692,-0.20082952878001156,1.7387310735717139,0.11955143798297496,0.7417950670027966,-2.003815504300799,-0.7697436640285364,True,2.028943995305848
0454e036b70b,170,21,149,19,151,68,10,12.352941176470589,7.0094399125633995,6.540248787452807,6.540248787452807,1.2269646991674943,-0.17504461333184965,0.9879076386834322,-0.0018552276701659938,-0.018999319513748003,-2.6016195835151024,-0.6458866334202766,True,2.057513320808538
15138d0f1d2a,103,13,90,13,90,49,10,12.62135922330097,6.932702507872503,5.709440113224074,5.709440113224074,1.1407499936938115,-0.1645462202363971,1.0013903622482503,0.00019990385188159237,0.0012403672737231405,-1.7545885862037203,-0.6390425144887746,True,1.907087588305699
f65c270a1471,263,39,224,37,226,73,10,14.828897338403042,6.897809107299398,6.087199376989293,6.087199376989293,1.1852946735145928,-0.17183639835151288,1.2009578356458774,0.029411175043080752,0.465972231104231,-5.8949002686272785,-0.8219403572982642,True,1.9788158223057934
293265bc6971,59,5,54,5,54,36,10,8.474576271186441,6.890090037871695,5.785762149488497,5.785762149488497,1.2701258207109736,-0.18434096125444935,0.6379712998029348,-0.06108106447771858,-0.21709534964972269,-1.7409245847354593,-0.6532417269947782,True,1.9418527272838912
6c1a7f8c6f7a,49,8,41,8,41,31,10,16.3265306122449,6.845703809413918,5.007813237499622,5.007813237499622,0.6713301204330305,-0.09806590222466915,1.3357470847636914,0.02754977494393486,0.08132162483450654,-0.7447284485004757,-0.30898852528958626,True,1.6699299203363065
b8aa42bbee3b,69,5,64,5,64,38,10,7.246376811594203,6.828547500845818,5.787000747381334,5.787000747381334,1.3348999506055268,-0.19548812546741154,0.5334802735035795,-0.08459043879545952,-0.3516108600534161,-1.3616214463799903,-0.7328064029727598,True,1.9520148569874378
d2b19a2c49f3,298,47,251,47,251,75,10,15.771812080536913,6.758888828125299,5.8419127123229195,5.8419127123229195,1.512920345385328,-0.22384157867632276,1.2656086650274463,0.05007724827299799,0.8989771075514098,-3.9144899343656503,-1.0324508836890771,True,1.9864960558860216
eaf47f76bb30,73,6,67,6,67,42,10,8.219178082191782,6.75121677169453,5.647971369212611,5.647971369212611,1.2204509269996853,-0.180774957799697,0.6045865765696593,-0.06560570699426833,-0.2885070247338306,-1.4998441958757658,-0.6507932322383343,True,1.909769947649718
6037b8be9d2c,59,5,54,5,54,36,10,8.474576271186441,6.67076083182241,5.670714219057509,5.670714219057509,1.3348999506055268,-0.20011209879351055,0.6176630399835564,-0.07002633189528706,-0.24888876998927326,-1.337753374082551,-0.6783183545732042,True,1.9317157796146225
d39e71a1c863,59,7,52,7,52,36,10,11.864406779661017,6.6661743955497155,5.628706065488694,5.628706065488694,1.2777675048679318,-0.1916792794561389,0.897369630170154,-0.01733813555328305,-0.061623493833957814,-1.295165774854512,-0.6536538553921146,True,1.915531907005386
e646d5eba56d,103,17,86,17,86,49,10,16.50485436893204,6.648881738928883,5.701170436117085,5.701170436117085,1.410407038829959,-0.2121269552099406,1.314313832113849,0.05566991759276131,0.3454217778346032,-1.6994237470546847,-0.8942896120955243,True,1.948076598093106
51386a4e81e4,59,6,53,6,53,36,10,10.169491525423728,6.62374695056574,5.701868445963307,5.701868445963307,1.4445986253205807,-0.21809387286408885,0.749858145347065,-0.04900650016734276,-0.17417972951043512,-1.5710247321485848,-0.7942684950192869,True,1.9529896577831412
4963ec6ff1c0,59,5,54,5,54,36,10,8.474576271186441,6.619080622454459,5.632470561797556,5.632470561797556,1.3348999506055268,-0.2016745265312277,0.6128778354124499,-0.07145635050268917,-0.2539713662444976,-1.4214588747504808,-0.6783183545732042,True,1.9249488720684682
fc748c26c4d9,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
fc70288f705f,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
f7251535e265,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
f5c50e0142e2,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
f37df7e7fef0,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
ed65a8801df2,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
ed52486a14bb,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
eab02eb9eb74,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
e2a8d43b6253,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
e0aba4fa4578,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
dd332c6c164f,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
d85cabbe0800,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
d28e65016102,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
c88a3bed6637,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
c4a679017146,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
c1b1304f0d07,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
be4f53718fb5,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
b4149822329d,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
a24fd6fd86c9,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
a0f211892699,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
a04b353e0b2b,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
9b32a2397d3e,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
8cd00870079c,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
8be59b1dad0d,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
81339661dcc9,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
7f6a3b5c588c,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
7d887372b1e0,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
7808bd96067d,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
73905e066698,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
725d54b710b6,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
6e2df16f97cb,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
6d26b094669f,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
6ce2ae1917dd,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
68f840a60330,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
61891e52ddde,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
576525d50f3a,59,5,54,5,54,36,10,8.474576271186441,6.599817883610265,5.618196231198893,5.618196231198893,1.3348999506055268,-0.20226314940001092,0.6110942484824319,-0.07199509007750773,-0.2558861635284913,-1.2997093539469318,-0.679921972300643,True,1.9224113623331585
